state1,state2,interval,type,drainage1,disturbance1,cover_type1,soil1,age1,drainage2,disturbance2,cover_type2,soil2,age2,precip,mean_temp,max_temp,min_temp,id,longitude,latitude
0,0,9,Absent,NA,NA,R,NA,120,40,NA,R,1A,120,1005.5,-0.025000000000000022,5.779999999999999,-5.835,9003300301,-75.185973,50.557181
0,0,9,Absent,NA,NA,NA,NA,NA,30,NA,R,1A,10,1004.5,-0.025000000000000022,5.779999999999999,-5.835,9003300302,-75.182236,50.560105
0,0,9,Absent,NA,NA,R,NA,50,30,NA,R,1A,70,1051.5,1.07,7.109999999999999,-4.970000000000001,8809409101,-77.34682,48.03117
0,0,8,Absent,30,NA,R,1A,70,30,NA,R,1A,70,868.0,1.805,8.015,-4.405,8809409101,-77.34682,48.03117
0,0,9,Absent,NA,NA,F,NA,30,30,NA,F,1A,50,1051.5,1.0750000000000002,7.109999999999999,-4.970000000000001,8809409102,-77.34418,48.028516
0,0,8,Absent,30,NA,F,1A,50,30,NA,F,1A,70,868.0,1.81,8.015,-4.405,8809409102,-77.34418,48.028516
0,0,13,Absent,NA,NA,NA,NA,NA,30,NA,NA,1A,NA,1086.5,-1.43,3.1900000000000004,-6.055,8902202801,-61.499145,51.550388
0,0,7,Absent,NA,EL,M,NA,NA,NA,EL,M,NA,50,1027.5,1.4,7.25,-4.45,7209605101,-77.215339,47.14984
0,0,14,Absent,NA,EL,M,NA,50,30,EL,M,4GS,90,1028.5,1.93,7.6899999999999995,-3.83,7209605101,-77.215339,47.14984
0,0,10,Absent,30,EL,M,4GS,90,30,NA,M,1AY,3090,1004.5,1.99,7.845000000000001,-3.865,7209605101,-77.215339,47.14984
0,0,7,Absent,NA,EL,M,NA,NA,NA,EL,F,NA,50,1027.0,1.405,7.255,-4.445,7209605102,-77.215508,47.1536
0,0,14,Absent,NA,EL,F,NA,50,30,EL,F,1AM,70,1028.0,1.935,7.695,-3.825,7209605102,-77.215508,47.1536
0,0,10,Absent,30,EL,F,1AM,70,30,EL,F,1AM,70,1004.0,1.9949999999999999,7.845000000000001,-3.8600000000000003,7209605102,-77.215508,47.1536
0,0,13,Absent,NA,CHP,R,NA,50120,20,CHP,R,1AY,50120,1104.0,-1.7349999999999999,2.8449999999999998,-6.32,8902202802,-61.495293,51.549162
1,1,8,Present,NA,NA,M,NA,30,NA,CP,F,NA,30,1004.0,4.1899999999999995,9.55,-1.175,7000700701,-71.950175,46.099569
1,1,7,Present,NA,CP,F,NA,30,NA,NA,F,NA,50,1007.5,4.04,9.425,-1.35,7000700701,-71.950175,46.099569
1,1,9,Present,NA,NA,F,NA,50,21,NA,F,5S,50,1081.5,4.29,9.465,-0.8899999999999999,7000700701,-71.950175,46.099569
1,1,15,Present,21,NA,F,5S,50,30,NA,F,5S,JIN,1167.5,4.800000000000001,9.86,-0.26,7000700701,-71.950175,46.099569
0,0,8,Absent,NA,NA,F,NA,NA,NA,NA,F,NA,30,1004.0,4.195,9.55,-1.165,7000700702,-71.950234,46.094934
0,0,7,Absent,NA,NA,F,NA,30,NA,NA,F,NA,50,1007.5,4.045,9.43,-1.3399999999999999,7000700702,-71.950234,46.094934
0,0,9,Absent,NA,NA,F,NA,50,30,NA,F,1A,JIN,1081.5,4.295,9.475,-0.885,7000700702,-71.950234,46.094934
0,0,15,Absent,30,NA,F,1A,JIN,40,NA,F,1A,JIN,1166.5,4.805,9.864999999999998,-0.26,7000700702,-71.950234,46.094934
0,0,7,Absent,NA,NA,R,NA,30,NA,NA,R,NA,30,1387.5,-1.21,4.1850000000000005,-6.61,7009300201,-70.914972,47.449949
0,0,14,Absent,NA,NA,R,NA,30,41,NA,R,1A,70,1370.5,-1.4849999999999999,3.785,-6.76,7009300201,-70.914972,47.449949
0,0,11,Absent,41,NA,R,1A,70,41,NA,R,1A,70,1416.0,-1.02,3.945,-5.99,7009300201,-70.914972,47.449949
0,0,7,Absent,NA,NA,R,NA,50,NA,NA,R,NA,50,1364.5,-0.935,4.5,-6.365,7009300202,-70.918217,47.446169
0,0,14,Absent,NA,NA,R,NA,50,30,NA,R,1AY,90,1352.0,-1.21,4.095,-6.515000000000001,7009300202,-70.918217,47.446169
0,0,11,Absent,30,NA,R,1AY,90,30,NA,R,1AY,10,1401.5,-0.755,4.234999999999999,-5.75,7009300202,-70.918217,47.446169
0,0,7,Absent,NA,NA,NA,NA,50,NA,EL,M,NA,50,1027.0,1.39,7.195,-4.41,7209904802,-77.898285,47.178957
0,0,17,Absent,NA,EL,M,NA,50,40,EL,F,1AY,120,1032.0,1.9949999999999999,7.675000000000001,-3.6799999999999997,7209904802,-77.898285,47.178957
0,0,7,Absent,40,EL,F,1AY,120,40,EL,M,1AY,12030,980.5,2.0999999999999996,7.855,-3.65,7209904802,-77.898285,47.178957
0,0,7,Absent,NA,NA,NA,NA,50,NA,CHP,M,NA,50,1027.0,1.39,7.195,-4.42,7209904801,-77.898412,47.182769
0,0,17,Absent,NA,CHP,M,NA,50,50,NA,R,7T,10,1032.5,1.99,7.675000000000001,-3.6900000000000004,7209904801,-77.898412,47.182769
0,0,7,Absent,50,NA,R,7T,10,50,NA,R,1A,30,980.5,2.0949999999999998,7.85,-3.6550000000000002,7209904801,-77.898412,47.182769
0,0,12,Absent,NA,NA,M,NA,30,NA,NA,M,NA,30,1255.0,1.9649999999999999,7.640000000000001,-3.715,7609503402,-72.335048,47.222975
0,0,9,Absent,NA,NA,M,NA,30,30,NA,M,1A,JIN,1118.0,2.195,7.865,-3.4749999999999996,7609503402,-72.335048,47.222975
0,0,13,Absent,30,NA,M,1A,JIN,30,NA,M,1A,50,1079.5,3.4450000000000003,8.975,-2.085,7609503402,-72.335048,47.222975
0,0,12,Absent,NA,NA,R,NA,120,NA,NA,R,NA,120,1072.5,-1.9500000000000002,2.83,-6.73,7701100201,-62.799057,51.283588
0,0,12,Absent,NA,NA,R,NA,120,30,NA,R,1AY,120,1072.5,-1.34,3.34,-6.025,7701100201,-62.799057,51.283588
0,0,12,Absent,NA,NA,R,NA,90,NA,NA,R,NA,120,1070.0,-1.92,2.865,-6.71,7701100202,-62.802215,51.286871
0,0,12,Absent,NA,NA,R,NA,120,30,NA,R,1AY,120,1070.0,-1.315,3.375,-6.005,7701100202,-62.802215,51.286871
0,0,12,Absent,NA,NA,M,NA,NA,NA,NA,M,NA,9050,1272.5,1.8250000000000002,7.495,-3.84,7609503401,-72.330179,47.225211
0,0,9,Absent,NA,NA,M,NA,9050,30,NA,M,1A,VIN,1133.5,2.055,7.71,-3.5949999999999998,7609503401,-72.330179,47.225211
0,0,13,Absent,30,NA,M,1A,VIN,30,NA,M,1A,VIN,1091.5,3.3049999999999997,8.815000000000001,-2.21,7609503401,-72.330179,47.225211
1,1,7,Present,NA,NA,F,NA,50,NA,NA,F,NA,70,1035.5,4.845,10.2,-0.515,7601600701,-75.198616,45.667709
1,1,8,Present,NA,NA,F,NA,70,20,CP,F,1A,70,1049.5,4.34,9.785,-1.105,7601600701,-75.198616,45.667709
1,1,11,Present,20,CP,F,1A,70,20,NA,F,1AM,JIN,1113.5,4.109999999999999,9.555,-1.325,7601600701,-75.198616,45.667709
1,1,6,Present,20,NA,F,1AY,70,30,NA,F,1AY,VIN,991.5,3.6899999999999995,9.61,-2.225,9709600202,-75.839449,46.159603
1,1,6,Present,20,NA,F,1AY,90,30,NA,F,1AY,90,992.0,3.6899999999999995,9.605,-2.23,9709600201,-75.835864,46.162722
1,1,7,Present,NA,NA,F,NA,50,NA,NA,F,NA,50,1024.0,4.99,10.365,-0.375,7601600702,-75.204022,45.668355
1,1,8,Present,NA,NA,F,NA,50,20,CP,F,1A,70,1038.5,4.484999999999999,9.940000000000001,-0.9650000000000001,7601600702,-75.204022,45.668355
1,1,11,Present,20,CP,F,1A,70,20,NA,F,1AM,JIN,1101.5,4.255,9.705,-1.19,7601600702,-75.204022,45.668355
0,0,5,Absent,NA,NA,M,NA,70,NA,NA,M,NA,50,946.5,-0.40499999999999997,5.365,-6.17,7501004402,-74.935737,49.230395
0,0,12,Absent,NA,NA,M,NA,50,10,NA,M,M1A,70,968.0,-1.025,4.79,-6.84,7501004402,-74.935737,49.230395
0,0,5,Absent,NA,NA,R,NA,70,NA,NA,R,NA,70,958.5,-0.58,5.17,-6.335,7501004401,-74.932288,49.233639
0,0,12,Absent,NA,NA,R,NA,70,40,NA,R,1AY,90,978.5,-1.205,4.59,-7.005,7501004401,-74.932288,49.233639
0,0,10,Absent,31,NA,F,1A,70,30,NA,F,1A,70,995.0,1.495,7.4350000000000005,-4.445,9304901502,-77.00179,47.549936
0,0,10,Absent,30,NA,F,1AM,70,20,NA,F,1AM,70,995.0,1.495,7.4350000000000005,-4.445,9304901501,-77.002368,47.550206
0,0,12,Absent,NA,NA,F,NA,50,NA,NA,F,NA,50,1116.5,1.15,7.175000000000001,-4.87,7609607601,-73.415394,47.366535
0,0,10,Absent,NA,NA,F,NA,50,30,NA,F,1AY,VIN,1043.5,2.72,8.595,-3.1550000000000002,7609607601,-73.415394,47.366535
0,0,12,Absent,30,NA,F,1AY,VIN,30,NA,M,1A,50,1032.0,4.005,9.64,-1.625,7609607601,-73.415394,47.366535
0,0,12,Absent,NA,NA,R,NA,50,NA,NA,R,NA,70,1116.5,1.15,7.165,-4.87,7609607602,-73.416129,47.370808
0,0,10,Absent,NA,NA,R,NA,70,40,CHP,M,3AN,90,1044.0,2.72,8.59,-3.16,7609607602,-73.416129,47.370808
0,0,12,Absent,40,CHP,M,3AN,90,30,NA,M,1A,VIR,1031.5,4.005,9.635000000000002,-1.635,7609607602,-73.416129,47.370808
0,0,11,Absent,NA,NA,R,NA,70,NA,NA,R,NA,VIN,1044.5,-0.8150000000000001,4.5600000000000005,-6.195,7601303401,-69.700874,50.166331
0,0,11,Absent,NA,NA,R,NA,VIN,30,NA,R,1AM,120,1016.5,0.415,5.495,-4.675,7601303401,-69.700874,50.166331
0,0,11,Absent,NA,CHP,M,NA,90,NA,NA,M,NA,VIN,1045.0,-0.825,4.550000000000001,-6.195,7601303402,-69.697284,50.169242
0,0,11,Absent,NA,NA,M,NA,VIN,30,CHP,M,1AM,120,1016.5,0.40499999999999997,5.485,-4.68,7601303402,-69.697284,50.169242
0,0,9,Absent,NA,NA,M,NA,30,30,NA,M,2BEY,50,1002.0,3.02,8.83,-2.79,8809401302,-78.184111,46.434895
0,0,6,Absent,30,NA,M,2BEY,50,30,NA,M,1A,JIN,972.5,2.8200000000000003,8.51,-2.87,8809401302,-78.184111,46.434895
0,0,9,Absent,NA,NA,R,NA,30,30,NA,R,1A,50,1002.0,3.0149999999999997,8.82,-2.79,8809401301,-78.180788,46.431852
0,0,6,Absent,30,NA,R,1A,50,30,NA,R,1A,50,973.0,2.815,8.504999999999999,-2.875,8809401301,-78.180788,46.431852
0,0,7,Absent,NA,NA,R,NA,10,NA,NA,R,NA,50,1341.5,-0.82,4.635,-6.28,7009700102,-70.922716,47.534225
0,0,14,Absent,NA,NA,R,NA,50,30,NA,R,1AY,70,1329.0,-1.115,4.21,-6.445,7009700102,-70.922716,47.534225
0,0,11,Absent,30,NA,R,1AY,70,30,NA,R,1A,VIN,1374.5,-0.67,4.345000000000001,-5.6899999999999995,7009700102,-70.922716,47.534225
0,0,9,Absent,NA,NA,R,NA,90,16,NA,R,R1A,90,938.0,-0.7749999999999999,4.9399999999999995,-6.49,9003304301,-75.212975,51.542801
0,0,9,Absent,NA,NA,R,NA,70,20,CHP,R,1AY,70,940.5,-0.82,4.890000000000001,-6.529999999999999,9003304302,-75.207941,51.544814
0,0,7,Absent,NA,NA,R,NA,10,NA,NA,R,NA,30,1346.0,-0.8799999999999999,4.57,-6.33,7009700101,-70.916786,47.533536
0,0,14,Absent,NA,NA,R,NA,30,20,NA,R,1A,50,1333.5,-1.1749999999999998,4.140000000000001,-6.495,7009700101,-70.916786,47.533536
0,0,11,Absent,20,NA,R,1A,50,30,NA,R,1A,50,1378.5,-0.73,4.275,-5.74,7009700101,-70.916786,47.533536
0,0,6,Absent,NA,NA,R,NA,50,NA,NA,NA,NA,NA,819.0,1.83,7.859999999999999,-4.195,7501402801,-78.63315,48.350388
0,0,24,Absent,NA,NA,NA,NA,NA,60,NA,NA,7E,NA,801.0,2.325,8.365,-3.715,7501402801,-78.63315,48.350388
0,0,6,Absent,NA,NA,F,NA,30,NA,NA,F,NA,10,816.0,1.88,7.915,-4.15,7501402802,-78.63879,48.34927
0,0,15,Absent,NA,NA,F,NA,10,20,NA,R,2BE,10,825.5,1.47,7.45,-4.51,7501402802,-78.63879,48.34927
0,0,9,Absent,20,NA,R,2BE,10,20,NA,R,2BE,30,806.5,1.655,7.81,-4.5,7501402802,-78.63879,48.34927
0,0,4,Absent,30,NA,M,1AY,10,30,EPC,R,1AY,10,1278.5,0.9999999999999999,6.140000000000001,-4.15,9709903101,-71.092357,47.325157
0,0,6,Absent,30,EPC,R,1AY,10,30,EPC,R,1AY,10,1297.0,1.3499999999999999,6.425000000000001,-3.7300000000000004,9709903101,-71.092357,47.325157
0,0,17,Absent,NA,NA,R,NA,120,NA,NA,R,NA,120,1230.5,-1.605,2.99,-6.2,7201500402,-59.151863,51.269388
0,0,14,Absent,NA,NA,R,NA,120,30,EL,R,1AY,120,1147.5,0.8299999999999998,5.335,-3.6750000000000003,7201500402,-59.151863,51.269388
0,0,17,Absent,NA,NA,R,NA,120,NA,NA,NA,NA,NA,1229.5,-1.575,3.0200000000000005,-6.17,7201500401,-59.147636,51.266368
0,0,14,Absent,NA,NA,NA,NA,NA,20,NA,NA,1AM,NA,1146.5,0.86,5.365,-3.645,7201500401,-59.147636,51.266368
0,0,9,Absent,NA,NA,R,NA,50,30,NA,NA,1AY,NA,961.0,-1.055,4.62,-6.74,9003403402,-74.42409,51.557534
0,0,9,Absent,NA,NA,R,NA,50,30,NA,NA,1A,NA,956.0,-0.9900000000000001,4.7,-6.68,9003403401,-74.41914,51.559706
0,0,10,Absent,NA,NA,R,NA,30,NA,NA,R,NA,50,1149.5,1.115,7.25,-5.025,7609602302,-73.53813,47.031954
0,0,11,Absent,NA,NA,R,NA,50,30,EL,R,1A,50,1065.0,1.3599999999999999,7.5600000000000005,-4.84,7609602302,-73.53813,47.031954
0,0,13,Absent,30,EL,R,1A,50,30,NA,R,1AY,70,1054.5,2.8850000000000002,8.695,-2.92,7609602302,-73.53813,47.031954
0,0,10,Absent,NA,NA,R,NA,30,NA,EL,R,NA,30,1147.0,1.145,7.29,-4.995,7609602301,-73.532894,47.033368
0,0,11,Absent,NA,EL,R,NA,30,30,EL,M,1AM,50,1062.5,1.395,7.6,-4.8100000000000005,7609602301,-73.532894,47.033368
0,0,13,Absent,30,EL,M,1AM,50,30,NA,M,1AY,50,1052.0,2.92,8.735,-2.89,7609602301,-73.532894,47.033368
1,1,10,Present,NA,NA,F,NA,NA,NA,NA,F,NA,12070,1196.0,1.185,7.234999999999999,-4.865,7609501801,-73.128725,47.100205
1,1,11,Present,NA,NA,F,NA,12070,30,NA,F,1A,9050,1100.5,1.42,7.505,-4.67,7609501801,-73.128725,47.100205
0,0,10,Absent,NA,NA,M,NA,30,NA,NA,M,NA,50,1163.5,1.46,7.545,-4.615,7609501802,-73.125363,47.096829
0,0,11,Absent,NA,NA,M,NA,50,20,NA,F,1A,70,1070.0,1.705,7.825,-4.415,7609501802,-73.125363,47.096829
0,0,10,Absent,NA,NA,F,NA,70,NA,NA,F,NA,70,1532.5,1.19,6.78,-4.404999999999999,7609502202,-72.018432,47.136111
0,0,11,Absent,NA,NA,F,NA,70,30,NA,F,1A,JIN,1356.5,1.42,6.975,-4.140000000000001,7609502202,-72.018432,47.136111
0,0,6,Absent,30,NA,F,1A,JIN,30,NA,F,1A,VIN,1283.5,1.665,7.04,-3.71,7609502202,-72.018432,47.136111
0,0,10,Absent,NA,NA,M,NA,30,NA,NA,M,NA,50,1531.0,1.185,6.78,-4.404999999999999,7609502201,-72.021274,47.138922
0,0,11,Absent,NA,NA,M,NA,50,30,NA,M,1A,50,1355.5,1.415,6.975,-4.140000000000001,7609502201,-72.021274,47.138922
0,0,6,Absent,30,NA,M,1A,50,30,NA,M,1A,VIN,1282.5,1.665,7.04,-3.715,7609502201,-72.021274,47.138922
0,0,8,Absent,30,NA,M,1A,50,30,NA,M,1A,50,1093.5,2.375,7.23,-2.485,9500701402,-67.927163,48.600964
1,1,7,Present,NA,NA,F,NA,12070,NA,NA,F,NA,12070,964.5,1.98,8.46,-4.505,7100810701,-75.181892,46.467098
1,1,11,Present,NA,NA,F,NA,12070,NA,NA,F,NA,90,1008.0,1.5150000000000001,8.059999999999999,-5.029999999999999,7100810701,-75.181892,46.467098
1,1,6,Present,NA,NA,F,NA,90,30,NA,F,1AM,VIN,1074.5,2.27,8.515,-3.9749999999999996,7100810701,-75.181892,46.467098
1,1,11,Present,30,NA,F,1AM,VIN,20,NA,F,1AM,VIN,1180.0,3.925,9.58,-1.7349999999999999,7100810701,-75.181892,46.467098
0,0,7,Absent,NA,NA,R,NA,50,NA,NA,R,NA,12050,964.5,1.9700000000000002,8.46,-4.51,7100810702,-75.181992,46.471046
0,0,11,Absent,NA,NA,R,NA,12050,NA,NA,R,NA,VIN,1008.0,1.51,8.059999999999999,-5.039999999999999,7100810702,-75.181992,46.471046
0,0,6,Absent,NA,NA,R,NA,VIN,30,NA,M,1AY,VIN,1074.0,2.27,8.515,-3.9799999999999995,7100810702,-75.181992,46.471046
0,0,11,Absent,30,NA,M,1AY,VIN,30,NA,M,1AY,VIN,1179.5,3.92,9.58,-1.7349999999999999,7100810702,-75.181992,46.471046
0,0,8,Absent,24,NA,M,8A,30,34,NA,M,8A,30,1110.5,2.135,6.98,-2.71,9500701401,-67.933009,48.59988
0,0,12,Absent,NA,NA,R,NA,NA,NA,NA,R,NA,120,1039.0,-2.74,2.45,-7.935,7701403001,-65.482994,51.167173
0,0,12,Absent,NA,NA,R,NA,120,30,NA,R,1AY,120,1037.0,-2.18,2.8,-7.16,7701403001,-65.482994,51.167173
0,0,12,Absent,NA,NA,M,NA,NA,NA,NA,R,NA,120,1045.5,-2.855,2.325,-8.045,7701403002,-65.486343,51.170331
0,0,12,Absent,NA,NA,R,NA,120,30,NA,R,1AM,120,1043.0,-2.295,2.675,-7.265000000000001,7701403002,-65.486343,51.170331
0,0,7,Absent,NA,EL,R,NA,70120,NA,NA,M,NA,70,830.5,2.67,8.940000000000001,-3.6049999999999995,7109606402,-76.400544,46.626407
0,0,14,Absent,NA,NA,M,NA,70,20,NA,M,R1A,70,922.0,2.185,8.465,-4.09,7109606402,-76.400544,46.626407
0,0,11,Absent,20,NA,M,R1A,70,20,NA,M,R1A,70,1067.5,2.785,8.825,-3.255,7109606402,-76.400544,46.626407
1,0,7,Extinction,NA,NA,F,NA,50,NA,NA,F,NA,120,1027.5,2.56,8.125,-3.01,7209300202,-78.54987,46.370101
0,0,10,Absent,NA,NA,F,NA,120,NA,NA,F,NA,120,1001.0,2.775,8.469999999999999,-2.925,7209300202,-78.54987,46.370101
0,1,8,Colonization,NA,NA,F,NA,120,30,CP,F,1AY,VIN,962.0,2.5,8.45,-3.455,7209300202,-78.54987,46.370101
1,1,6,Present,30,CP,F,1AY,VIN,30,CP,F,1AY,VIN,982.0,2.9050000000000002,8.535,-2.73,7209300202,-78.54987,46.370101
0,0,10,Absent,NA,NA,NA,NA,NA,NA,NA,M,NA,10,1097.0,1.3599999999999999,6.3100000000000005,-3.585,7609900201,-66.331852,48.700167
0,0,11,Absent,NA,NA,M,NA,10,30,CP,R,1A,30,1013.5,1.19,5.885,-3.5,7609900201,-66.331852,48.700167
0,0,6,Absent,30,CP,R,1A,30,30,NA,R,1A,30,983.5,1.5150000000000001,6.165,-3.13,7609900201,-66.331852,48.700167
0,0,10,Absent,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,1096.5,1.3599999999999999,6.305,-3.585,7609900202,-66.328409,48.703293
0,0,11,Absent,NA,NA,NA,NA,NA,40,NA,R,8A,10,1013.0,1.19,5.88,-3.5,7609900202,-66.328409,48.703293
0,0,6,Absent,40,NA,R,8A,10,30,NA,R,8A,30,983.5,1.5150000000000001,6.16,-3.135,7609900202,-66.328409,48.703293
1,1,12,Present,NA,NA,F,NA,50,NA,NA,F,NA,70,1106.5,1.57,7.645,-4.495,7608607902,-73.666073,46.913316
1,1,9,Present,NA,NA,F,NA,70,30,NA,F,1AY,VIN,1017.0,1.835,7.984999999999999,-4.3100000000000005,7608607902,-73.666073,46.913316
1,1,12,Present,30,NA,F,1AY,VIN,30,CP,F,1AY,VIN,978.5,1.975,8.07,-4.12,7608607902,-73.666073,46.913316
0,0,7,Absent,NA,EL,R,NA,NA,NA,EL,M,NA,70,1033.0,2.15,7.895,-3.5900000000000003,7209601302,-77.170733,46.582463
0,0,15,Absent,NA,EL,M,NA,70,30,EL,M,R1A,70120,982.5,2.695,8.405000000000001,-3.01,7209601302,-77.170733,46.582463
0,0,9,Absent,30,EL,M,R1A,70120,30,EL,M,R1A,70120,1001.5,2.76,8.52,-2.995,7209601302,-77.170733,46.582463
0,0,12,Absent,NA,NA,F,NA,50,NA,CP,F,NA,50,1103.5,1.5950000000000002,7.664999999999999,-4.48,7608607901,-73.66523,46.916655
0,0,9,Absent,NA,CP,F,NA,50,30,CP,F,1AY,VIN,1014.5,1.855,8.01,-4.295,7608607901,-73.66523,46.916655
0,0,12,Absent,30,CP,F,1AY,VIN,31,NA,F,1AY,VIN,976.5,1.995,8.094999999999999,-4.1,7608607901,-73.66523,46.916655
0,0,7,Absent,NA,EL,M,NA,50,NA,EL,M,NA,70,1019.0,2.41,8.165,-3.35,7209601301,-77.16555,46.583382
0,0,15,Absent,NA,EL,M,NA,70,30,NA,F,1AY,JIN,967.5,2.945,8.675,-2.785,7209601301,-77.16555,46.583382
0,0,9,Absent,30,NA,F,1AY,JIN,30,NA,F,R1A,JIN,984.5,3.01,8.79,-2.77,7209601301,-77.16555,46.583382
0,0,12,Absent,NA,NA,M,NA,50,NA,NA,M,NA,70,1075.0,1.395,7.455,-4.66,7609608201,-73.465048,47.483177
0,0,10,Absent,NA,NA,M,NA,70,30,NA,M,1AY,70,1010.0,2.9699999999999998,8.865,-2.92,7609608201,-73.465048,47.483177
0,0,12,Absent,30,NA,M,1AY,70,30,NA,F,1AY,90,993.5,4.26,9.915,-1.395,7609608201,-73.465048,47.483177
0,0,12,Absent,NA,NA,R,NA,50,NA,NA,R,NA,50,1075.0,1.3900000000000001,7.445,-4.67,7609608202,-73.470436,47.481982
0,0,10,Absent,NA,NA,R,NA,50,30,CHP,R,1AM,70,1010.0,2.9699999999999998,8.86,-2.93,7609608202,-73.470436,47.481982
0,0,12,Absent,30,CHP,R,1AM,70,30,NA,R,1AY,70,993.5,4.255,9.91,-1.405,7609608202,-73.470436,47.481982
0,0,6,Absent,NA,NA,R,NA,30,20,NA,NA,2BE,NA,848.0,4.890000000000001,10.760000000000002,-0.97,8809400301,-76.697937,45.777971
0,0,9,Absent,20,NA,NA,2BE,NA,20,NA,R,5S,10,918.0,4.67,10.495000000000001,-1.145,8809400301,-76.697937,45.777971
0,0,6,Absent,NA,NA,M,NA,30,20,NA,R,2BE,30,849.0,4.890000000000001,10.760000000000002,-0.97,8809400302,-76.692199,45.779146
0,0,9,Absent,20,NA,R,2BE,30,20,NA,R,5S,50,919.0,4.67,10.495000000000001,-1.145,8809400302,-76.692199,45.779146
1,1,7,Present,NA,NA,F,NA,VIN,30,NA,F,1AY,VIN,1046.5,5.115,10.4,-0.17000000000000004,9109604002,-70.889331,46.172446
1,1,12,Present,30,NA,F,1AY,VIN,30,NA,F,1AY,VIN,1070.5,5.92,10.935,0.9099999999999999,9109604002,-70.889331,46.172446
0,0,11,Absent,20,NA,F,M5S,70,20,NA,M,5S,70,1119.5,2.475,7.57,-2.615,9203507301,-70.507385,47.415137
0,0,9,Absent,NA,NA,R,NA,70,20,NA,R,1A,70,940.0,-1.46,4.145,-7.07,9003306302,-74.938941,51.926172
0,0,9,Absent,NA,NA,R,NA,90,30,NA,R,1A,30,939.0,-1.44,4.165,-7.050000000000001,9003306301,-74.945089,51.925858
0,0,6,Absent,NA,NA,F,NA,50,NA,NA,F,NA,50,849.5,1.255,7.33,-4.82,7501406001,-78.916097,48.883872
0,0,15,Absent,NA,NA,F,NA,50,30,NA,M,2A,50,843.5,0.865,6.925,-5.2,7501406001,-78.916097,48.883872
0,0,11,Absent,30,NA,M,2A,50,30,NA,M,2A,70,829.0,0.735,6.734999999999999,-5.265000000000001,7501406001,-78.916097,48.883872
0,0,8,Absent,NA,NA,R,NA,50,NA,NA,R,NA,50,989.0,2.165,7.43,-3.105,7000410502,-70.318865,46.130039
0,0,7,Absent,NA,NA,R,NA,50,NA,NA,NA,NA,NA,984.5,1.94,7.245,-3.365,7000410502,-70.318865,46.130039
0,0,12,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1049.0,1.895,7.27,-3.48,7000410502,-70.318865,46.130039
0,0,8,Absent,NA,NA,R,NA,50,NA,NA,R,NA,50,994.5,2.115,7.380000000000001,-3.1399999999999997,7000410501,-70.315856,46.132794
0,0,7,Absent,NA,NA,R,NA,50,NA,NA,R,NA,50,990.5,1.89,7.19,-3.4050000000000002,7000410501,-70.315856,46.132794
0,0,12,Absent,NA,NA,R,NA,50,30,NA,R,1AY,10,1054.5,1.845,7.215,-3.52,7000410501,-70.315856,46.132794
0,0,8,Absent,30,NA,R,1AY,10,20,NA,R,1AY,30,1206.0,2.615,8.030000000000001,-2.795,7000410501,-70.315856,46.132794
0,0,6,Absent,NA,NA,R,NA,70,NA,NA,R,NA,70,846.5,1.31,7.390000000000001,-4.77,7501406002,-78.9107,48.882605
0,0,15,Absent,NA,NA,R,NA,70,50,NA,R,7E,VIN,840.5,0.92,6.99,-5.15,7501406002,-78.9107,48.882605
0,0,11,Absent,50,NA,R,7E,VIN,50,NA,R,7E,VIN,826.0,0.79,6.800000000000001,-5.22,7501406002,-78.9107,48.882605
0,0,5,Absent,NA,NA,M,NA,70,NA,NA,M,NA,70,978.0,-0.04999999999999999,5.91,-6.005,7501000401,-76.132168,48.18414
0,0,16,Absent,NA,NA,M,NA,70,30,NA,M,1A,10,1056.0,-0.15999999999999998,5.6899999999999995,-6.0,7501000401,-76.132168,48.18414
0,0,11,Absent,30,NA,M,1A,10,30,NA,M,1A,10,1035.5,0.8400000000000001,6.585,-4.9,7501000401,-76.132168,48.18414
0,0,7,Absent,NA,EL,R,NA,7030,NA,NA,NA,NA,7030,897.0,2.035,8.56,-4.5,7109608801,-75.582573,46.797413
0,0,19,Absent,NA,NA,NA,NA,7030,50,NA,M,7E,30,896.5,1.755,8.245000000000001,-4.745,7109608801,-75.582573,46.797413
0,0,9,Absent,50,NA,M,7E,30,60,NA,M,7E,50,1091.5,3.5300000000000002,9.35,-2.3000000000000003,7109608801,-75.582573,46.797413
0,0,7,Absent,NA,CP,M,NA,9050,NA,CP,F,NA,70,895.5,2.045,8.58,-4.485,7109608802,-75.585047,46.801986
0,0,19,Absent,NA,CP,F,NA,70,30,NA,M,1A,30,895.5,1.7650000000000001,8.265,-4.73,7109608802,-75.585047,46.801986
0,0,9,Absent,30,NA,M,1A,30,30,EL,M,1A,JIR,1089.5,3.54,9.37,-2.28,7109608802,-75.585047,46.801986
0,0,17,Absent,NA,CHP,R,NA,120,NA,NA,R,NA,120,1239.5,-1.345,3.1799999999999997,-5.875,7102100102,-60.212064,50.730644
0,0,14,Absent,NA,NA,R,NA,120,30,EL,R,1A,120,1159.0,0.895,5.34,-3.55,7102100102,-60.212064,50.730644
0,0,17,Absent,NA,CHP,R,NA,120,NA,NA,R,NA,VIN,1238.5,-1.345,3.1849999999999996,-5.875,7102100101,0,0
