"id_plot","yr_measured","lat","lon","ers","drainage","disturbance","cover_type","soil","age_stand","annual_pp","annual_mean_temp","annual_min_temp","annual_max_temp"
7709900802,2001,-67.875944,50.714965,NA,31,NA,"M","1A","50",998,-0.14,-4.92,4.64
8809404801,2005,-79.196617,47.54537,NA,30,NA,"M","4GS","50",682,3.59,-2.4,9.58
8809404902,1998,-73.903644,47.563897,NA,30,NA,"R","2BE","30",948,3.69,-2.19,9.56
8809409901,1995,-67.786831,48.187616,NA,30,NA,"R","1A","50",1220,1.43,-3.69,6.56
8809413101,1998,-71.488133,48.797056,NA,30,NA,"R","2BE","50",1016,3.47,-2,8.93
8909900301,1999,-62.936618,49.233316,NA,30,NA,"R","8AY","120",1303,4.68,0.52,8.83
9003202701,2010,0,0,NA,30,NA,"R","1AY","90",756,2.04,-2.84,6.91
9003402601,1999,-74.016424,51.384219,NA,30,NA,"R","1A","30",957,0.49,-4.96,5.93
9109603602,2009,-71.798919,46.073981,0.372651793578004,40,NA,"F","8A","JIN",1264,4.26,-0.69,9.21
9109614302,2003,-66.142208,49.010503,NA,30,NA,"M","8A","50",1098,0.49,-4.07,5.04
9203201502,2003,-69.766295,48.503941,NA,20,NA,"F","1AY","50",1107,0.58,-4.14,5.31
9204404602,1992,-73.963114,48.863458,NA,30,NA,"R","1A","50",995,-0.89,-6.88,5.1
9204701501,1992,-73.83356,49.899968,NA,40,NA,"R","1AY","120",1029,-2.12,-7.91,3.68
9204803602,1992,-72.201206,50.911449,NA,20,NA,"R","1AM","90",1073,-3.55,-9.19,2.08
9209800602,2003,-72.253533,46.821755,0.23164219271979,20,NA,"F","1A","JIN",1241,3.36,-2.16,8.88
9304901402,1993,-77.173631,47.485322,NA,20,NA,"F","1AY","120",983,1.28,-4.72,7.27
9305006902,2005,-75.815601,48.16222,NA,40,NA,"R","1A","120",882,2.14,-3.97,8.25
9409800502,2009,-72.94571,46.015281,NA,40,NA,"F","5S","50",1047,5.79,0.95,10.63
9509702801,2010,-71.132663,47.265599,NA,30,NA,"R","1A","50",1233,3.58,-1.14,8.29
9700903401,2006,-75.433647,46.583961,1.25660014772224,20,NA,"F","1AM","VIN",1234,5.37,0.05,10.68
9709600201,2003,-75.83645,46.162647,0.783147212261151,30,NA,"F","1AY","90",1121,4.02,-1.86,9.89
9709902901,2007,-71.134103,47.324782,NA,30,NA,"R","1AY","50",1424,0.79,-4.3,5.88
9801701002,1998,-70.862501,45.886591,NA,40,NA,"R","1A","30",1102,5.08,-0.11,10.27
9801702401,2010,-70.782618,46.117345,NA,30,NA,"R","1AY","JIR",1148,5.67,0.81,10.52
9801704901,1998,-73.099934,46.515964,NA,30,NA,"M","5S","30",995,5.8,0.21,11.39
9909902101,2004,-71.173271,47.304966,NA,41,NA,"R","1A","10",1242,0.23,-4.93,5.38
9909902201,1999,-71.141678,47.305103,NA,30,NA,"R","1AY","50",1521,1.92,-3.29,7.13
7000412402,2003,-70.427304,46.301918,1.18391940168144,20,NA,"F","1A","JIN",1160,2.95,-2.49,8.39
7000413702,1993,-71.163595,46.397247,0.780622942563992,30,NA,"F","2BE","VIN",1331,3.2,-2.21,8.61
7000602201,1993,-70.081911,46.71653,NA,40,NA,"M","1A","3070",1242,2.18,-3.22,7.58
7009500402,2003,-70.310526,47.732865,NA,30,NA,"R","5S","50",1116,2.78,-2.42,7.98
7009600102,2007,-71.160112,48.149041,NA,40,NA,"M","1A","50",1109,1.47,-3.7,6.64
7100809801,2003,-75.999586,46.383709,NA,40,NA,"M","4GA","70",1095,3.8,-2.14,9.74
7101002402,2010,-73.203896,49.968737,NA,40,NA,"R","1AY","VIN",932,2.54,-2.61,7.68
7200501602,2005,-79.399845,47.13815,NA,30,NA,"F","1A","50",692,4.49,-1.38,10.36
7200903202,1999,-75.021697,50.597936,NA,30,NA,"R","2A","70",1026,0.49,-5.03,6.01
7202101102,2010,0,0,NA,30,NA,"M","1A","10",769,2.24,-2.71,7.19
7209302101,1997,-78.583516,46.750976,NA,31,NA,"M","4GS","70",944,2.17,-3.81,8.15
7209701102,1997,-78.104065,46.634745,NA,40,NA,"M","1A","JIN",931,2.34,-3.62,8.31
7401602802,1999,-69.584818,51.784723,NA,40,NA,"R","1A","120",1042,-1.08,-6.19,4.03
7409800402,2007,-72.685788,47.66232,NA,31,NA,"M","1A","VIN",1010,2.34,-3.4,8.08
7501004902,2007,-76.09176,49.30301,NA,20,NA,"R","R","70",915,0.83,-4.89,6.56
7501101602,1992,-69.384567,47.319781,NA,20,NA,"F","1A","10",1093,2.22,-2.81,7.25
7501107102,1995,-67.315678,48.321442,0.0169716689128555,30,NA,"F","1A","50",1160,2.1,-3.01,7.2
7501109002,2003,-66.934717,48.613067,NA,30,NA,"R","1A","70",1021,1.79,-3.15,6.72
7501405502,2010,-78.688876,48.815606,NA,40,NA,"M","4GA","5030",788,3.43,-1.82,8.68
7501409501,1999,-78.599092,50.282553,NA,30,NA,"R","4GS","70",903,1.38,-4.61,7.37
7601200501,1996,-65.381373,48.617256,NA,30,NA,"M","8A","50",1237,1.3,-2.99,5.59
7601800102,1997,-73.527994,45.751536,0.0110112822508322,20,NA,"F","5S","50",943,5.29,-0.01,10.6
7608501202,2010,-73.438137,46.732252,NA,30,NA,"M","1AY","JIR",1172,4.65,-0.63,9.93
7608610301,2009,-73.865974,47.116819,NA,30,NA,"M","4GS","10",961,2.26,-3.6,8.13
7608804201,1997,-74.739989,46.853579,1.13086889733659,20,NA,"F","1A","VIN",1036,1.06,-5.34,7.46
7609507002,2003,-72.141498,47.412112,NA,30,NA,"M","2AE","90",1222,2.12,-3.3,7.53
7609508701,2010,0,0,NA,30,NA,"R","1AY","30",1039,4.21,-1.2,9.62
7709800302,2002,-63.554682,50.468267,NA,20,NA,"M","R1A","JIN",1027,0.14,-4.44,4.72
8509700702,2009,-72.18047,46.137034,NA,33,NA,"F","5S","50",1148,5.24,0.27,10.22
8609100901,2003,-66.06629,48.166765,0.310738856357383,20,NA,"F","8A","JIN",1059,3.11,-1.9,8.13
8901800501,1999,-67.800008,49.333475,NA,20,NA,"F","1AY","10",953,3.47,-1.38,8.32
8901903602,2001,-67.182152,52.329439,NA,30,NA,"R","1A","120",915,-1.81,-6.84,3.22
8902100701,2001,-66.247528,51.451143,NA,20,NA,"R","1AY","120",1008,-1.07,-5.84,3.69
8902102602,2001,-66.137184,51.832582,NA,30,NA,"R","1BD","120",972,-1.24,-6.11,3.63
9003300501,1999,-75.43203,50.598969,NA,20,NA,"R","2A","70",984,1.01,-4.6,6.61
9003305702,1999,-76.034555,51.705359,NA,30,NA,"R","1A","70",928,0.38,-4.99,5.74
9003504602,1999,-73.052893,51.97585,NA,30,NA,"R","1A","10",949,-0.19,-5.49,5.1
9009107202,2001,-68.783659,50.534756,NA,31,NA,"R","1AY","120",963,0.6,-4.32,5.52
9203203202,2003,-69.521304,48.647008,NA,30,NA,"M","4GS","50",1074,1.23,-3.48,5.93
9204301502,2010,-73.615279,49.037581,NA,30,NA,"R","1A","VIN",949,3.05,-2.25,8.35
9204302702,2010,-73.733998,49.204801,NA,20,NA,"R","1A","70",940,3.05,-2.24,8.35
9303703702,2003,-70.143861,47.165266,NA,30,NA,"F","1AY","10",1245,1.92,-3.47,7.31
9305002002,2003,-75.83846,47.735918,NA,40,NA,"R","1A","50",1017,1.26,-4.75,7.27
9409800602,1994,-72.093475,46.11541,NA,30,NA,"F","5S","30",1129,4.59,-0.54,9.71
9509702201,1995,-71.111319,47.294105,NA,31,NA,"R","1AY","50",1516,0.78,-4.41,5.97
9509901402,1995,-72.146459,45.969784,NA,40,NA,"R","5S","30",1125,5.46,0.24,10.67
9509902001,1995,-72.449678,46.11662,NA,40,NA,"F","5S","JIN",1009,5.52,0.24,10.79
9509902402,2009,-72.337936,46.217957,0.369009116896167,30,NA,"F","5S","VIN",1115,5.26,0.25,10.27
9700700401,2005,-65.148655,48.116592,0.00916088417786784,30,NA,"F","1A","50",1111,4.54,0.22,8.86
9701101201,1997,-79.163129,48.266999,NA,40,NA,"F","4GA","30",800,0.68,-5.58,6.94
7000503001,1994,-72.483381,45.816913,NA,40,NA,"F","5S","50",1113,5,-0.07,10.07
7000700801,1994,-72.21643,46.115651,NA,40,NA,"M","5S","70",1119,4.61,-0.52,9.73
7009800501,2003,-71.282683,47.415602,NA,30,NA,"R","1AY","VIN",1379,0.03,-4.89,4.95
7100600902,2003,-71.050304,46.986782,NA,30,NA,"M","1AM","JIN",1355,3,-2.08,8.08
7100901802,1992,-74.237906,50.446168,NA,20,NA,"R","1AM","120",1013,-2.73,-8.44,2.99
7100902202,1992,-73.565664,50.73683,NA,40,NA,"R","4GS","120",998,-2.7,-8.44,3.05
7101002501,2010,-73.682119,49.966266,NA,40,NA,"R","2BE","70",928,2.57,-2.56,7.71
7109503902,2006,-75.030033,46.997021,0.304256179916701,30,NA,"F","1A","JIN",1310,3.95,-1.36,9.26
7200903102,1999,-75.47228,50.581889,NA,30,NA,"R","1BG","70",992,0.9,-4.69,6.5
7209401102,1997,-75.887272,46.882505,NA,20,NA,"R","R","50",933,2.22,-4.12,8.56
7303500602,1997,-75.016102,47.754703,NA,30,NA,"F","1AY","30",1094,0.11,-6.07,6.29
7401601501,1999,-69.317041,51.499873,NA,40,NA,"R","1BP","120",1019,-0.28,-5.45,4.88
7501001902,1996,-75.569512,48.38021,NA,30,NA,"R","1A","70",1163,0.75,-5.05,6.55
7501103901,1992,-68.58182,47.718041,1.05639665808508,20,NA,"F","1AY","50",1148,2.18,-2.96,7.32
7501301502,1999,-64.25581,49.916267,NA,40,NA,"R","7T","50120",1210,3.57,-0.98,8.11
7501401601,1996,-79.01736,48.11654,NA,30,NA,"F","1AY","30",834,1.04,-5.02,7.1
7501500801,1998,-70.771905,50.951718,NA,40,NA,"R","1AM","90",1100,-0.47,-5.58,4.64
7501700602,1996,-78.3162,47.396157,NA,30,NA,"F","1AY","70",949,1.58,-4.36,7.52
7601101001,1997,-66.680381,48.570172,NA,40,NA,"R","8A","30",1007,0.27,-4.32,4.85
7601201301,2005,-64.548987,48.75002,0.0996324694159467,20,NA,"M","1AY","JIN",1184,2.92,-1.56,7.4
7601203502,1996,-65.014307,48.980268,NA,30,NA,"F","1AY","10",1252,1.47,-2.77,5.7
7601204601,2003,-66.017017,49.101188,NA,30,NA,"R","8AY","10",1127,0.08,-4.4,4.57
7601603702,2003,-74.848924,45.86244,0.476254450709925,30,NA,"F","1AM","JIN",1178,4.03,-1.44,9.49
7601802101,2008,-74.24793,45.884196,0.989978676999216,20,NA,"F","R1A","VIN",1354,4.35,-1.11,9.81
7607900301,2003,-72.216389,46.799485,0.466165225902921,30,NA,"F","1AY","JIN",1225,3.69,-1.82,9.2
7608300501,2007,-70.73348,49.199748,NA,30,NA,"M","1AY","10",1100,-0.34,-5.7,5.01
7608500602,2010,-73.115669,46.629782,NA,30,NA,"M","1AY","10",1142,5.66,0.45,10.88
7608500802,2010,-73.278607,46.669996,0.788346548102842,30,NA,"F","1A","VIN",1141,5.47,0.2,10.74
7608604802,1997,-74.395475,46.669549,NA,20,NA,"R","2BE","30",1015,1.38,-4.99,7.76
7608802001,1997,-74.495464,46.441822,1.5636766924437,20,NA,"F","1AY","VIN",1048,1.69,-4.56,7.94
7609001301,2006,-75.716554,46.097941,0.539977730697177,30,NA,"F","1AY","JIN",1269,5.54,0.4,10.67
7609301001,2003,-71.584372,47.416076,NA,31,NA,"R","1AY","VIN",1359,0.46,-4.55,5.47
7609503601,1998,-72.777235,47.233617,NA,30,NA,"M","1AM","30",1091,3.86,-1.74,9.46
7609504902,1997,-71.945254,47.333467,NA,30,NA,"M","1A","30",1303,0.11,-5.3,5.52
7609506501,2007,-72.322686,47.380949,NA,30,NA,"M","1A","50",1128,2.3,-3.32,7.93
7609600102,2010,-72.896606,46.669879,NA,30,NA,"M","1AM","10",1119,5.87,0.65,11.09
7609607902,1998,-73.370449,47.434436,NA,30,NA,"F","1AY","70",970,3.91,-1.89,9.72
7701203701,2001,-67.65165,51.983083,NA,40,NA,"R","1A","120",898,-0.79,-5.88,4.3
7701301301,2001,-66.565582,50.650408,NA,30,NA,"R","1A","VIN",1034,-0.21,-4.82,4.41
7709900401,1999,-67.750283,49.834431,NA,20,NA,"M","M7T","30",1072,1.54,-3.2,6.28
8709602701,2010,-77.6643,48.596275,NA,40,NA,"M","4GA","50",841,3.65,-1.58,8.88
8809401202,2003,-76.497606,46.435035,NA,31,NA,"M","1AY","50",1090,3.17,-2.63,8.97
8809403801,1998,-74.270189,47.325379,NA,20,NA,"R","2A","30",956,3.74,-2.22,9.7
8809404702,1998,-73.959023,47.554721,NA,40,NA,"M","4GA","30",951,3.63,-2.25,9.51
8809408101,2003,-67.274363,47.9063,NA,30,NA,"M","8AY","JIN",1080,3.28,-2.25,8.82
8809414501,1997,-64.643411,49.103129,0.0118438043040335,30,NA,"M","8AM","50",1006,0.94,-3.35,5.23
8901807701,2001,-66.599182,50.617206,NA,31,NA,"R","1AY","120",954,1.15,-3.66,5.97
9003201301,1999,-76.627727,51.141055,NA,40,NA,"R","1A","70",932,0.79,-4.77,6.36
9100400302,1999,-69.771188,51.649494,NA,30,NA,"R","1A","10",1007,-0.42,-5.63,4.78
9100400701,2001,-68.124352,51.673881,NA,21,NA,"M","1A","90",939,-0.92,-5.91,4.07
9109614902,1999,-67.348875,49.450135,NA,20,NA,"M","2BE","10",945,3.63,-1.22,8.48
9203001101,2000,-69.366479,47.616144,NA,40,NA,"F","1A","10",1169,1.99,-2.98,6.96
9203002102,1992,-68.750802,47.803715,NA,30,NA,"F","1A","30",1163,2.32,-2.64,7.28
9203409501,2003,-70.649366,47.983139,NA,20,NA,"R","1AY","VIR",1213,-0.1,-5,4.8
9204100202,2003,-75.976628,45.499524,NA,40,NA,"F","5A","JIN",1020,5.36,-0.16,10.87
9204302801,2010,-73.399283,49.249831,NA,30,NA,"R","1A","50",935,3.08,-2.25,8.42
9204503102,2007,-76.513121,48.686599,NA,20,NA,"R","1AY","90",922,0.87,-4.8,6.55
9204702002,1992,-73.652254,50.012722,NA,20,NA,"R","1A","50",1013,-1.95,-7.77,3.88
9209601802,2003,-69.862001,47.122824,NA,20,NA,"M","1A","30",1211,2.04,-3.52,7.6
9303700201,1993,-70.417795,46.600592,NA,31,NA,"M","1AY","10",1464,0.45,-4.85,5.74
9401204202,2003,-75.99456,46.515466,0.527744368904098,30,NA,"F","1A","JIN",1091,3.54,-2.43,9.5
9509902802,2009,-72.185886,46.403282,NA,40,NA,"M","5S","50",1127,5,-0.08,10.08
9700800501,2003,-66.466438,48.999645,NA,20,NA,"F","8AM","30",971,1.97,-2.85,6.79
9709901701,2007,-71.141394,47.291276,NA,20,NA,"R","1AY","50",1450,0.57,-4.51,5.65
9909900601,2009,-71.183329,47.257275,NA,30,NA,"R","1A","30",1268,0.14,-4.79,5.07
9909901801,1999,-71.116197,47.294016,NA,20,NA,"M","1AY","10",1504,2.29,-2.95,7.53
7000401201,2008,-72.233279,45.166545,0.0390209369520754,40,NA,"M","1A","70",1283,5.9,0.57,11.23
7000411001,1993,-71.733748,46.149302,0.426906313307337,20,NA,"F","1AM","VIN",1277,3.86,-1.53,9.24
7100400102,2010,-72.744363,49.415662,NA,20,NA,"F","R1A","10",938,3.06,-2.16,8.29
7100608701,2007,-70.682773,48.333498,0.0140311381890954,31,NA,"F","1A","70",1044,2.48,-2.4,7.35
7100801002,2003,-76.066109,45.587183,0.0535021082887976,20,NA,"M","1AY","50",1071,4.58,-0.96,10.11
7100901902,1992,-74.594009,50.450972,NA,30,NA,"R","1A","50",980,-2.3,-8.05,3.44
7109400202,2003,-76.894372,46.015063,NA,20,NA,"M","R1A","120",1036,3.88,-1.78,9.55
7109400501,1994,-77.033321,46.033556,0.0626504260960511,20,NA,"F","1A","70",887,3.68,-2.21,9.56
7109600202,1994,-76.27725,45.871958,0.0246662147196603,30,NA,"F","1AY","70",919,3.79,-2.04,9.62
7109605701,1992,-76.399883,46.587942,0.537982819362148,30,NA,"F","1A","12070",1091,1.97,-4.18,8.11
7109606802,1992,-76.214359,46.669446,NA,20,NA,"M","1A","90",1095,2.13,-4.11,8.37
7109610702,1997,-75.692052,47.0654,NA,31,NA,"M","1AY","VIN",972,1.68,-4.7,8.07
7209003102,2003,-78.400705,46.483841,0.231495323263234,20,NA,"M","1AM","JIN",1010,3.31,-2.16,8.78
7209404202,2006,-76.053805,47.082674,NA,30,NA,"M","1AM","10",1217,4.21,-0.95,9.36
7209404802,1997,-75.950763,47.119964,NA,30,NA,"M","1A","10",980,1.47,-4.85,7.78
7209409102,2003,-75.899064,47.349834,NA,30,NA,"M","1AY","10",1050,1.88,-4.15,7.91
7209600602,2003,-77.315805,46.412781,NA,40,NA,"M","1A","VIN",1007,3.5,-2.14,9.15
7300801302,1998,-74.750316,48.16682,NA,30,NA,"R","1A","50",957,2.96,-2.8,8.73
7309601601,1993,-75.790138,47.826446,NA,40,NA,"R","1A","50",1051,0.53,-5.51,6.56
7400700702,1995,-72.449875,48.313358,NA,30,NA,"R","1A","30",966,1.58,-4.01,7.18
7409705402,1992,-74.964456,48.949905,NA,20,NA,"R","1A","90",1004,-1.1,-7.05,4.85
7501408102,1996,-79.360143,49.617888,NA,40,NA,"R","4GA","120",809,-0.26,-6.37,5.85
7501700201,2005,-79.282484,47.299793,NA,30,NA,"M","4GA","50",693,3.96,-1.95,9.86
7506901101,1995,-66.903266,48.51883,NA,30,NA,"R","1A","10",1261,1.3,-3.55,6.15
7507000102,1995,-68.263864,48.036808,0.609336242506806,30,NA,"F","1A","JIN",1194,1.66,-3.5,6.82
7601300501,2003,-69.949329,48.399006,NA,30,NA,"R","1AY","30",1076,1.2,-3.6,6
7601604801,2006,-75.583107,45.999542,NA,20,NA,"R","2BE","10",1300,5.52,0.41,10.62
7601701401,2008,-74.63311,45.699796,0.316257849251577,20,NA,"F","1AM","JIN",1297,5.15,-0.2,10.5
7601702001,2008,-74.514204,45.717093,0.248331903691986,30,NA,"F","1AY","JIN",1315,4.86,-0.49,10.21
7601703502,2010,-72.998627,46.903693,0.365390002159231,30,NA,"F","1AY","VIN",1123,5.05,-0.31,10.41
7607902002,1993,-72.303157,47.019356,NA,30,NA,"M","1AY","120",1272,2.19,-3.54,7.92
7607904302,2007,-72.828269,47.215693,NA,20,NA,"M","1AM","50",1054,2.96,-2.91,8.83
7609503502,2007,-72.62187,47.238819,0.244192069972718,20,NA,"F","1AM","JIN",1113,2.47,-3.29,8.22
7609600602,1997,-73.39658,46.869902,NA,20,NA,"F","1AY","30",958,1.79,-4.36,7.93
7609600901,2010,-73.532813,46.901071,NA,30,NA,"M","1A","JIR",1099,5.15,-0.28,10.58
7609609001,2010,0,0,NA,30,NA,"F","1A","30",995,4.76,-0.73,10.26
7701201502,2001,-67.329842,51.60303,NA,30,NA,"R","1AM","VIN",1012,-1.88,-6.66,2.89
8709600501,2005,-79.000126,47.467116,NA,40,NA,"F","4GA","10",699,3.72,-2.26,9.69
8709602402,2010,-78.236509,48.553632,NA,30,NA,"R","4GS","50",825,3.59,-1.62,8.8
8901900601,2001,-66.548951,50.866379,NA,30,NA,"R","2A","90",982,0.34,-4.45,5.13
9003401502,1999,-73.89145,51.10096,NA,20,NA,"R","1A","12070",979,0.52,-4.97,6.01
9109600501,1997,-72.469743,45.329099,NA,30,NA,"R","1A","70",1202,4.45,-0.71,9.6
9109601401,2008,-71.13857,45.59627,0.509369193473252,30,NA,"F","1AM","VIN",1478,4.15,-0.94,9.25
9109603902,2003,-76.512705,46.116326,0.159901568280577,30,NA,"F","1AY","70",1080,3.79,-1.96,9.53
9203800502,2003,-70.79306,47.136617,NA,30,NA,"R","5S","30",1312,2.48,-2.67,7.63
9204100801,1992,-74.749486,45.882511,NA,20,NA,"M","1AY","30",1094,3.61,-2,9.22
9304400201,1993,-77.465433,47.116464,NA,30,NA,"F","1A","30",977,1.75,-4.16,7.66
9305000501,1993,-75.433579,47.533752,NA,30,NA,"R","1AY","10",1067,0.82,-5.28,6.91
9305006102,1993,-76.599699,48.037097,NA,31,NA,"M","1AM","50",1017,0.27,-5.7,6.24
9500804502,1995,-72.492776,48.71603,NA,20,NA,"F","9S","10",873,2.06,-3.83,7.94
9509701201,1995,-71.13722,47.308366,NA,30,NA,"M","1A","50",1496,1.08,-4.15,6.31
9509901702,1995,-72.586102,46.019899,NA,30,NA,"R","5S","70",1033,5.65,0.41,10.89
9609800301,1996,-73.062176,46.714031,0.00113411494794592,30,NA,"F","1AY","VIN",1339,2.8,-2.68,8.28
7000401402,2008,-71.926706,45.201001,0.142362056495585,30,NA,"F","1A","JIN",1322,5.57,0.25,10.89
7000402501,2008,-71.398817,45.366933,0.218989428307457,30,NA,"F","1A","JIN",1359,5.29,-0.1,10.67
7000405702,1997,-70.519017,45.697001,0.795138671419903,20,NA,"F","1A","9050",1148,1.86,-3.64,7.36
7000602902,2003,-71.000199,46.804298,NA,40,NA,"M","5A","JIN",1303,3.83,-1.28,8.93
7009901102,1995,-71.644404,48.168032,NA,30,NA,"M","1A","70",1039,1.74,-3.72,7.2
7109900402,1994,-76.67826,46.015425,0.198015370353928,30,NA,"F","1AY","30",911,3.45,-2.42,9.32
7200500201,1997,-78.633272,46.733795,0.369135566000474,30,NA,"F","1AY","VIN",947,2.14,-3.83,8.1
7200502401,1996,-79.066139,47.216724,NA,20,NA,"F","1AY","10",960,1.98,-3.83,7.8
7200502802,2003,-78.478768,47.280732,NA,30,NA,"F","1AY","70",975,2.4,-3.18,7.97
7200503201,1996,-78.816544,47.317257,NA,40,NA,"M","1AY","7050",944,1.86,-4.06,7.78
7200800802,1996,-76.288638,49.835066,NA,40,NA,"F","4GA","30",911,0.24,-5.22,5.71
7208800602,1996,-78.176186,46.750692,NA,20,NA,"F","1AY","70",972,2.61,-3.08,8.29
7209200602,1996,-78.950363,46.837147,0.551943271716537,30,NA,"F","1AY","VIN",972,2.69,-2.96,8.34
7209406001,2003,-76.647027,47.192281,NA,31,NA,"M","1AY","VIN",1038,2.19,-3.7,8.08
7209411002,1993,-76.742725,47.427757,NA,40,NA,"R","1AY","50",1008,1.34,-4.67,7.35
7209604602,1993,-77.103234,47.09678,NA,30,NA,"F","1AY","90",999,1.75,-4.19,7.68
7209605101,2003,-77.215339,47.14984,NA,30,NA,"M","1AY","3090",1018,2.29,-3.48,8.06
7209903501,2003,-77.714802,47.050616,NA,30,NA,"R","1A","10",1019,2.25,-3.38,7.89
7309800101,1997,-74.96565,46.983432,NA,20,NA,"M","2A","10",1002,1.42,-5.04,7.87
7401201502,1999,-69.605171,50.414764,NA,30,NA,"R","1AY","70",1045,0.57,-4.57,5.72
7501106801,2003,-67.332781,48.250561,NA,30,NA,"R","1A","70",1116,1.87,-3.45,7.19
7501403802,2005,-78.944405,48.481474,NA,30,NA,"F","1AY","10",768,2.41,-3.84,8.66
7501600702,1996,-77.43247,47.8802,NA,40,NA,"R","1AY","50",953,1.17,-4.85,7.18
7601604502,2003,-74.879316,45.952902,0.382133120206538,20,NA,"F","1AY","JIN",1161,4.07,-1.5,9.64
7608801002,2007,-74.88194,46.217148,0.222137304146354,21,NA,"M","R1A","VIN",1138,3.89,-1.97,9.74
7609507602,2007,-72.333042,47.436171,NA,30,NA,"M","1AY","70",1102,2.41,-3.22,8.05
7609509802,2003,-72.146264,47.538843,NA,30,NA,"M","1A","VIN",1213,1.47,-3.87,6.81
8509701501,2009,-72.081723,46.299361,NA,30,NA,"F","5S","JIN",1163,4.99,0.02,9.96
8609102602,2003,-66.366018,49.020698,NA,30,NA,"M","8A","3030",992,1.76,-3.02,6.54
8709605301,2010,-79.299557,49.133633,NA,30,NA,"F","4GA","90",747,3.31,-1.92,8.55
8809401301,1997,-78.180783,46.431852,NA,30,NA,"R","1A","50",924,2.51,-3.37,8.4
8809403502,1998,-73.605791,47.274007,NA,20,NA,"R","2BE","10",952,4.12,-1.79,10.03
8901903302,2001,-67.178208,51.933674,NA,31,NA,"R","1AY","120",902,-0.67,-5.75,4.41
8902002301,2002,-64.614972,50.981108,NA,20,NA,"F","1AY","JIN",1004,-1.46,-6.17,3.25
8902100401,2001,-62.882179,51.366899,NA,40,NA,"R","1A","120",1084,-0.81,-5.22,3.61
8902203801,2001,-61.964428,51.818032,NA,20,NA,"R","1AM","120",1048,-0.26,-4.76,4.23
8909901701,1999,-63.517225,49.751006,NA,40,NA,"R","1AM","30",1279,3.36,-0.97,7.69
9003102701,1999,-79.282125,50.895878,NA,30,NA,"F","6S","30",850,1.69,-4.17,7.54
9003300102,1999,-75.865265,50.403585,NA,30,NA,"R","1A","90",1017,0.59,-5.02,6.2
9100200101,1998,-71.594123,51.019541,NA,40,NA,"R","1A","120",1048,0.04,-5.17,5.25
9109613401,1998,-71.198036,48.687525,NA,30,NA,"M","2A","JIN",1063,3.45,-1.94,8.84
9203003902,1992,-69.046598,48.135988,NA,40,NA,"M","4A","50",1257,2.18,-2.44,6.81
9204100302,1992,-76.011281,45.546541,NA,20,NA,"F","8E","50",974,4.4,-0.97,9.76
9204100501,1992,-75.916313,45.76719,NA,30,NA,"M","5A","JIN",1010,3.95,-1.63,9.54
9204600502,1992,-74.869689,49.230487,NA,30,NA,"R","R1A","90",987,-1.01,-6.92,4.89
9204802101,2010,-72.865603,50.466774,NA,40,NA,"R","1AM","50",932,1.97,-3.08,7.01
9204803802,1992,-72.227712,51.051135,NA,20,NA,"R","1AM","120",1045,-3.38,-9.04,2.27
9209501301,1992,-74.443488,46.009329,0.397769612241618,20,NA,"F","1A","120",1129,2.6,-3.04,8.25
9209601901,1992,-69.845263,47.131824,NA,30,NA,"R","1A","10",1113,2.17,-2.75,7.1
9209603601,2003,-68.638162,47.835084,NA,30,NA,"M","1A","30",1167,2.19,-3.01,7.39
9305002501,1993,-75.532344,47.767459,NA,30,NA,"R","1AD","70",1051,0.7,-5.38,6.78
9500800602,1995,-71.918467,48.329546,NA,20,NA,"F","1AM","10",1008,1.56,-3.93,7.04
9509700701,2005,-71.157268,47.253703,NA,30,NA,"R","1A","50",1371,1.05,-4.15,6.26
9509701801,2000,-71.104515,47.334091,NA,31,NA,"R","1A","10",1387,0.34,-4.41,5.08
9701200302,1997,-78.005449,48.432513,NA,20,NA,"F","1A","30",905,0.49,-5.77,6.74
9709902601,2002,-71.129823,47.311339,NA,30,NA,"R","1AY","50",1094,1.61,-3.3,6.52
9909901302,2004,-71.16312,47.279028,NA,30,NA,"R","1A","50",1233,0.48,-4.69,5.65
7000407601,2010,-71.566259,45.79501,0.521364579622821,30,NA,"F","1AY","JIR",1214,5.68,1.03,10.34
7000413502,1998,-70.605771,46.382248,NA,40,NA,"F","1A","50",1111,4.92,-0.1,9.95
7000414201,1993,-71.416915,46.466339,NA,40,NA,"M","1AY","70",1307,3.72,-1.58,9.02
7000701902,1992,-71.568956,46.33718,0.00985203456165759,30,NA,"F","1AY","JIN",1080,3.65,-1.5,8.8
7100804202,2003,-76.579738,45.81241,0.338010236785033,30,NA,"F","1AY","JIN",1065,4.04,-1.61,9.69
7100807602,2003,-77.111676,46.10033,0.284151557730053,30,NA,"F","1AY","90",1006,3.99,-1.65,9.63
7108800102,1992,-73.683211,49.121036,NA,30,NA,"R","1A","VIN",980,-0.82,-6.79,5.16
7109601101,2003,-75.898762,46.046679,0.27023665846914,30,NA,"F","1A","VIN",1131,4.04,-1.77,9.85
7209302501,1996,-78.49958,46.783809,NA,30,NA,"F","1AY","70",957,2.88,-2.8,8.57
7209405402,1993,-76.621926,47.151631,NA,20,NA,"F","1AY","70",1029,1.66,-4.33,7.64
7209410601,2003,-76.1792,47.423292,NA,40,NA,"M","1AY","10",1050,1.6,-4.36,7.57
